Date,mean_power,mean_radiation,mean_temp,mean_humid,mean_cloud,mean_panel
2020-07-03,171.89744407396296,1.049789390908066,83.88888888888889,49.55555555555556,3.3333333333333335,0.10948453780316608
2020-07-04,197.59380171694445,1.0489760388390916,81.33333333333333,51.0,3.2222222222222223,0.12585100476794636
2020-07-05,185.3891321535926,1.0481050987047522,85.66666666666667,34.44444444444444,7.0,0.11807763377117342
2020-07-06,198.0390600288519,1.047176165332526,85.77777777777777,42.0,2.888888888888889,0.12613459770177282
2020-07-07,184.2643218074074,1.046188809158244,88.55555555555556,44.111111111111114,2.6666666666666665,0.11736122206690562
2020-07-08,151.28307509951853,1.0451425770719853,86.22222222222223,53.666666666666664,6.333333333333333,0.09635487975950216
2020-07-09,144.61977831775928,1.0440369933201363,91.22222222222223,42.0,2.4444444444444446,0.09211090759152543
2020-07-10,170.6634910672037,1.0428715604633874,89.88888888888889,43.55555555555556,5.666666666666667,0.10869861119824381
2020-07-11,102.78503374751298,1.0416457603903844,77.77777777777777,75.44444444444444,7.333333333333333,0.06546561511459853
2020-07-12,178.37113002657406,1.0403590553867317,80.11111111111111,49.888888888888886,5.333333333333333,0.11360774346351034
2020-07-13,111.07657749394443,1.0390108892589787,73.22222222222223,65.44444444444444,6.666666666666667,0.07074664671831557
2020-07-14,166.00291204085184,1.0376006885131828,77.77777777777777,51.111111111111114,5.111111111111111,0.10573020556927058
2020-07-15,171.91693766635183,1.036127863587579,82.0,46.333333333333336,3.4444444444444446,0.10949695361867931
2020-07-16,57.61684870109814,1.0345918101388323,75.66666666666667,79.66666666666667,7.333333333333333,0.036697195142706404
2020-07-17,187.95314869442598,1.0329919103812832,80.77777777777777,53.666666666666664,5.0,0.11971070148433864
2020-07-18,195.14576337451854,1.0313275344785309,84.33333333333333,51.22222222222222,5.666666666666667,0.12429180563099115
2020-07-19,133.85091173906665,1.0295980419866266,84.0,64.44444444444444,6.666666666666667,0.08525202503871201
2020-07-20,129.2351094593889,1.027802783348069,82.11111111111111,48.44444444444444,4.333333333333333,0.08231213851565308
2020-07-21,144.07522875007407,1.0259411014357005,75.44444444444444,61.666666666666664,6.666666666666667,0.09176407429187919
2020-07-22,76.88703366905557,1.0240123331455413,75.44444444444444,81.66666666666667,7.333333333333333,0.04897071849824014
2020-07-23,141.0032531424815,1.0220158110374666,78.88888888888889,70.11111111111111,6.111111111111111,0.08980747841954523
2020-07-24,175.64211787444447,1.019950865022553,78.77777777777777,59.888888888888886,3.0,0.11186958711252601
2020-07-25,192.2129186129074,1.0178168240958134,82.33333333333333,45.55555555555556,5.222222222222222,0.12242382466767171
2020-07-26,196.67236962485188,1.0156130181128966,84.44444444444444,52.888888888888886,6.333333333333333,0.1252641282889898
2020-07-27,131.6332402573148,1.0133387796092497,83.22222222222223,67.66666666666667,6.777777777777778,0.08383955065035292
2020-07-28,179.1979602655556,1.0109934456600738,80.55555555555556,45.55555555555556,3.7777777777777777,0.11413436634056501
2020-07-29,110.81964734703334,1.0085763597792925,74.77777777777777,73.44444444444444,6.777777777777778,0.07058300334052249
2020-07-30,165.97542548024072,1.0060868738555988,78.88888888888889,49.888888888888886,5.666666666666667,0.1057126988902125
2020-07-31,150.48762560920372,1.0035243501235136,78.88888888888889,50.333333333333336,3.888888888888889,0.0958482438391018
2020-08-01,190.12778988468517,1.0008881631672186,81.66666666666667,45.77777777777778,6.666666666666667,0.12109576911513373
2020-08-02,107.66750553144816,0.9981777019547887,81.88888888888889,60.55555555555556,7.111111111111111,0.06857534818527257
2020-08-03,155.128611415,0.9953923719002682,77.11111111111111,61.77777777777778,7.0,0.09880417019761142
2020-08-04,59.17762987456111,0.9925315969508858,72.11111111111111,87.88888888888889,7.222222222222222,0.03769128441674442
2020-08-05,187.32939850605553,0.9895948216965169,71.66666666666667,51.77777777777778,3.5555555555555554,0.1193134239014969
2020-08-06,173.10400554325184,0.9865815134983451,72.44444444444444,44.666666666666664,2.7777777777777777,0.11025301825095775
2020-08-07,188.4017898929074,0.983491164633485,74.77777777777777,55.0,3.3333333333333335,0.11999644903875872
2020-08-08,149.71485041227777,0.9803232944521666,77.0,60.22222222222222,6.666666666666667,0.09535604957922215
